Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
28.76,0.8159347602299282,18.32304082598005,0.012823288595037785,7.990523815155029,0.3063710331916809,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,85.13314056396484,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1281669.375,1191930456.044643,4.373179949820042,230.0,24.0,7067.5,1.0,18.00788116455078,2109.0,31322659649.0,2361.0,3.0,76.0,75.0,96.0,42.0,41.0,39.0,72.0,456.0,2.0,81.98717832565308,1.1225872039794922,3196.0,72.0,2.179335594177246
28.77,0.8159347602299282,18.32304082598005,0.012823288595037785,8.052084922790527,0.3029699921607971,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,73.01171875,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1233449.625,1191930456.044643,4.373179949820042,230.0,24.0,7067.5,1.0,18.00788116455078,2109.0,29737389882.0,2361.0,3.0,76.0,75.0,96.0,42.0,41.0,39.0,72.0,456.0,2.0,81.98717832565308,1.1225872039794922,3196.0,72.0,2.179335594177246
28.78,0.8159347602299282,18.32304082598005,0.012823288595037785,8.052084922790527,0.3029699921607971,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,73.01171875,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1233449.625,1191930456.044643,4.373179949820042,230.0,24.0,7067.5,1.0,18.00788116455078,2109.0,29749552206.0,2361.0,3.0,76.0,75.0,96.0,42.0,41.0,39.0,72.0,456.0,2.0,81.98717832565308,1.1225872039794922,3196.0,72.0,2.179335594177246
28.8,0.8159347602299282,18.32304082598005,0.012823288595037785,8.052084922790527,0.3029699921607971,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,73.01171875,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1233449.625,1191930456.044643,8.614065170288086,1438.0,949.0,13990.0,2.0,35.51850891113281,2109.0,30554494393.5,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
28.84,0.8159347602299282,18.32304082598005,0.012823288595037785,8.052084922790527,0.3029699921607971,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,73.01171875,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1233449.625,1191930456.044643,8.614065170288086,1438.0,949.0,13990.0,2.0,35.51850891113281,2109.0,29801509911.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
28.85,0.8159347602299282,18.32304082598005,0.012823288595037785,8.052084922790527,0.3029699921607971,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,73.01171875,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1233449.625,1191930456.044643,8.614065170288086,1438.0,949.0,13990.0,2.0,35.51850891113281,2109.0,30665386090.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
28.87,0.8159347602299282,18.32304082598005,0.012823288595037785,8.007978439331055,0.2945006191730499,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,79.20232391357422,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1238468.25,1191930456.044643,8.614065170288086,1438.0,949.0,13990.0,2.0,35.51850891113281,2109.0,30665386090.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
28.88,0.8159347602299282,18.32304082598005,0.012823288595037785,8.007978439331055,0.2945006191730499,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,79.20232391357422,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1238468.25,1191930456.044643,8.614065170288086,1438.0,949.0,13990.0,2.0,35.51850891113281,2109.0,31403169799.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
28.89,0.8159347602299282,18.32304082598005,0.012823288595037785,8.007978439331055,0.2945006191730499,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,79.20232391357422,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1238468.25,1191930456.044643,8.614065170288086,1438.0,949.0,13990.0,2.0,35.51850891113281,2109.0,29839852237.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
28.9,0.8159347602299282,18.32304082598005,0.012823288595037785,8.007978439331055,0.2945006191730499,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,79.20232391357422,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1238468.25,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,29839852237.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
28.91,0.8159347602299282,18.32304082598005,0.012823288595037785,8.007978439331055,0.2945006191730499,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,79.20232391357422,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1238468.25,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,29850884587.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
28.92,0.8159347602299282,18.32304082598005,0.012823288595037785,8.007978439331055,0.2945006191730499,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,79.20232391357422,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1238468.25,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30879310459.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
28.95,0.8159347602299282,18.32304082598005,0.012823288595037785,8.007978439331055,0.2945006191730499,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,79.20232391357422,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1238468.25,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30907538771.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
28.97,0.8159347602299282,18.32304082598005,0.012823288595037785,8.016767501831055,0.3115569949150085,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,84.08879089355469,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1322636.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30907538771.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
28.98,0.8159347602299282,18.32304082598005,0.012823288595037785,8.016767501831055,0.3115569949150085,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,84.08879089355469,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1322636.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30711446927.5,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
28.99,0.8159347602299282,18.32304082598005,0.012823288595037785,8.016767501831055,0.3115569949150085,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,84.08879089355469,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1322636.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30732066596.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.01,0.8159347602299282,18.32304082598005,0.012823288595037785,8.016767501831055,0.3115569949150085,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,84.08879089355469,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1322636.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,29939147770.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.02,0.8159347602299282,18.32304082598005,0.012823288595037785,8.016767501831055,0.3115569949150085,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,84.08879089355469,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1322636.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30453299216.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.03,0.8159347602299282,18.32304082598005,0.012823288595037785,8.016767501831055,0.3115569949150085,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,84.08879089355469,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1322636.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30975400450.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.05,0.8159347602299282,18.32304082598005,0.012823288595037785,8.016767501831055,0.3115569949150085,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,84.08879089355469,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1322636.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,29979970774.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.06,0.8159347602299282,18.32304082598005,0.012823288595037785,8.016767501831055,0.3115569949150085,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,84.08879089355469,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1322636.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30998599899.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.07,0.8159347602299282,18.32304082598005,0.012823288595037785,8.023720741271973,0.2888025641441345,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,79.98892974853516,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1288408.75,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30998599899.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.09,0.8159347602299282,18.32304082598005,0.012823288595037785,8.023720741271973,0.2888025641441345,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,79.98892974853516,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1288408.75,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30029344990.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.1,0.8159347602299282,18.32304082598005,0.012823288595037785,8.023720741271973,0.2888025641441345,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,79.98892974853516,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1288408.75,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,31021381963.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.13,0.8159347602299282,18.32304082598005,0.012823288595037785,8.023720741271973,0.2888025641441345,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,79.98892974853516,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1288408.75,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30061959584.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.14,0.8159347602299282,18.32304082598005,0.012823288595037785,8.023720741271973,0.2888025641441345,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,79.98892974853516,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1288408.75,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30077695585.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.15,0.8159347602299282,18.32304082598005,0.012823288595037785,8.023720741271973,0.2888025641441345,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,79.98892974853516,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1288408.75,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,31652459941.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.16,0.8159347602299282,18.32304082598005,0.012823288595037785,8.023720741271973,0.2888025641441345,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,79.98892974853516,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1288408.75,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30092226248.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.17,0.8159347602299282,18.32304082598005,0.012823288595037785,8.04869270324707,0.3023207783699035,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,72.92533111572266,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1241287.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,31123097751.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.19,0.8159347602299282,18.32304082598005,0.012823288595037785,8.04869270324707,0.3023207783699035,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,72.92533111572266,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1241287.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,31702213383.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.2,0.8159347602299282,18.32304082598005,0.012823288595037785,8.04869270324707,0.3023207783699035,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,72.92533111572266,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1241287.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30121953570.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.21,0.8159347602299282,18.32304082598005,0.012823288595037785,8.04869270324707,0.3023207783699035,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,72.92533111572266,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1241287.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,31148307058.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.23,0.8159347602299282,18.32304082598005,0.012823288595037785,8.04869270324707,0.3023207783699035,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,72.92533111572266,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1241287.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30132360340.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.24,0.8159347602299282,18.32304082598005,0.012823288595037785,8.04869270324707,0.3023207783699035,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,72.92533111572266,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1241287.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,30142646243.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
29.25,0.8159347602299282,18.32304082598005,0.012823288595037785,8.04869270324707,0.3023207783699035,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,72.92533111572266,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,1241287.5,1191930456.044643,8.614065170288086,1151.0,451.0,12219.0,2.0,35.51850891113281,2109.0,31208463000.0,2361.0,3.0,67.0,67.0,93.0,47.0,43.0,43.0,72.0,456.0,2.0,81.93203806877136,1.1225872039794922,3196.0,72.0,2.1687138080596924
